State Name,county Name,State Code,County Code,Year,Category,Season
Alabama,Etowah,1,55,2014,Good,Fall
Alabama,Etowah,1,55,2014,Good,Spring
Alabama,Etowah,1,55,2015,Good,Fall
Alabama,Etowah,1,55,2015,Good,Spring
Alabama,Etowah,1,55,2016,Moderate,Fall
Alabama,Etowah,1,55,2016,Good,Spring
Alabama,Etowah,1,55,2017,Good,Fall
Alabama,Etowah,1,55,2017,Good,Spring
Alabama,Etowah,1,55,2018,Good,Fall
Alabama,Etowah,1,55,2018,Good,Spring
Alabama,Etowah,1,55,2019,Good,Fall
Alabama,Etowah,1,55,2019,Good,Spring
Alabama,Etowah,1,55,2020,Good,Fall
Alabama,Etowah,1,55,2020,Good,Spring
Alabama,Etowah,1,55,2021,Good,Fall
Alabama,Etowah,1,55,2021,Good,Spring
Alabama,Etowah,1,55,2022,Good,Fall
Alabama,Etowah,1,55,2022,Good,Spring
Alabama,Etowah,1,55,2023,Good,Fall
Alabama,Etowah,1,55,2023,Good,Spring
Alabama,Etowah,1,55,2024,Good,Spring
Alabama,Houston,1,69,2014,Good,Fall
Alabama,Houston,1,69,2014,Good,Spring
Alabama,Houston,1,69,2015,Good,Fall
Alabama,Houston,1,69,2015,Good,Spring
Alabama,Houston,1,69,2016,Good,Fall
Alabama,Houston,1,69,2016,Good,Spring
Alabama,Houston,1,69,2017,Good,Fall
Alabama,Houston,1,69,2017,Good,Spring
Alabama,Houston,1,69,2018,Good,Fall
Alabama,Houston,1,69,2018,Good,Spring
Alabama,Houston,1,69,2019,Good,Fall
Alabama,Houston,1,69,2019,Good,Spring
Alabama,Jefferson,1,73,2014,Good,Fall
Alabama,Jefferson,1,73,2014,Moderate,Spring
Alabama,Jefferson,1,73,2015,Moderate,Fall
Alabama,Jefferson,1,73,2015,Good,Spring
Alabama,Jefferson,1,73,2016,Moderate,Fall
Alabama,Jefferson,1,73,2016,Good,Spring
Alabama,Jefferson,1,73,2017,Good,Fall
Alabama,Jefferson,1,73,2017,Good,Spring
Alabama,Jefferson,1,73,2018,Moderate,Fall
Alabama,Jefferson,1,73,2018,Good,Spring
Alabama,Jefferson,1,73,2019,Moderate,Fall
Alabama,Jefferson,1,73,2019,Moderate,Spring
Alabama,Jefferson,1,73,2020,Good,Fall
Alabama,Jefferson,1,73,2020,Good,Spring
Alabama,Jefferson,1,73,2021,Good,Fall
Alabama,Jefferson,1,73,2021,Moderate,Spring
Alabama,Jefferson,1,73,2022,Good,Fall
Alabama,Jefferson,1,73,2022,Good,Spring
Alabama,Jefferson,1,73,2023,Moderate,Fall
Alabama,Jefferson,1,73,2023,Good,Spring
Alabama,Madison,1,89,2014,Good,Fall
Alabama,Madison,1,89,2014,Good,Spring
Alabama,Madison,1,89,2015,Good,Fall
Alabama,Madison,1,89,2015,Good,Spring
Alabama,Madison,1,89,2016,Good,Fall
Alabama,Madison,1,89,2016,Good,Spring
Alabama,Madison,1,89,2017,Good,Fall
Alabama,Madison,1,89,2017,Good,Spring
Alabama,Madison,1,89,2018,Good,Fall
Alabama,Madison,1,89,2018,Good,Spring
Alabama,Madison,1,89,2019,Good,Fall
Alabama,Madison,1,89,2019,Good,Spring
Alabama,Madison,1,89,2020,Good,Fall
Alabama,Madison,1,89,2020,Good,Spring
Alabama,Madison,1,89,2021,Good,Fall
Alabama,Madison,1,89,2021,Good,Spring
Alabama,Madison,1,89,2022,Good,Fall
Alabama,Madison,1,89,2022,Good,Spring
Alabama,Madison,1,89,2023,Good,Fall
Alabama,Madison,1,89,2023,Good,Spring
Alabama,Madison,1,89,2024,Good,Spring
Alabama,Mobile,1,97,2014,Good,Fall
Alabama,Mobile,1,97,2014,Good,Spring
Alabama,Mobile,1,97,2015,Good,Fall
Alabama,Mobile,1,97,2015,Moderate,Spring
Alabama,Mobile,1,97,2016,Good,Fall
Alabama,Mobile,1,97,2016,Good,Spring
Alabama,Mobile,1,97,2017,Good,Fall
Alabama,Mobile,1,97,2017,Good,Spring
Alabama,Mobile,1,97,2018,Good,Fall
Alabama,Mobile,1,97,2018,Good,Spring
Alabama,Mobile,1,97,2019,Good,Fall
Alabama,Mobile,1,97,2019,Good,Spring
Alabama,Mobile,1,97,2020,Good,Fall
Alabama,Mobile,1,97,2020,Good,Spring
Alabama,Mobile,1,97,2021,Good,Fall
Alabama,Mobile,1,97,2021,Good,Spring
Alabama,Mobile,1,97,2022,Good,Fall
Alabama,Mobile,1,97,2022,Good,Spring
Alabama,Mobile,1,97,2023,Good,Fall
Alabama,Mobile,1,97,2023,Good,Spring
Alabama,Mobile,1,97,2024,Good,Spring
Alabama,Montgomery,1,101,2014,Good,Fall
Alabama,Montgomery,1,101,2014,Good,Spring
Alabama,Montgomery,1,101,2015,Good,Fall
Alabama,Montgomery,1,101,2015,Good,Spring
Alabama,Montgomery,1,101,2016,Good,Fall
Alabama,Montgomery,1,101,2016,Good,Spring
Alabama,Montgomery,1,101,2017,Good,Fall
Alabama,Montgomery,1,101,2017,Good,Spring
Alabama,Montgomery,1,101,2018,Good,Fall
Alabama,Montgomery,1,101,2018,Good,Spring
Alabama,Montgomery,1,101,2019,Good,Spring
Alabama,Montgomery,1,101,2020,Good,Fall
Alabama,Montgomery,1,101,2020,Good,Spring
Alabama,Montgomery,1,101,2021,Good,Fall
Alabama,Montgomery,1,101,2021,Good,Spring
Alabama,Montgomery,1,101,2022,Good,Fall
Alabama,Montgomery,1,101,2022,Good,Spring
Alabama,Montgomery,1,101,2023,Good,Fall
Alabama,Montgomery,1,101,2023,Good,Spring
Alabama,Montgomery,1,101,2024,Good,Spring
Alabama,Morgan,1,103,2014,Good,Fall
Alabama,Morgan,1,103,2014,Good,Spring
Alabama,Morgan,1,103,2015,Good,Fall
Alabama,Morgan,1,103,2015,Good,Spring
Alabama,Morgan,1,103,2016,Good,Fall
Alabama,Morgan,1,103,2016,Good,Spring
Alabama,Morgan,1,103,2017,Good,Fall
Alabama,Morgan,1,103,2017,Good,Spring
Alabama,Morgan,1,103,2018,Good,Fall
Alabama,Morgan,1,103,2018,Good,Spring
Alabama,Morgan,1,103,2019,Good,Fall
Alabama,Morgan,1,103,2019,Good,Spring
Alabama,Morgan,1,103,2020,Good,Fall
Alabama,Morgan,1,103,2020,Good,Spring
Alabama,Morgan,1,103,2021,Good,Fall
Alabama,Morgan,1,103,2021,Good,Spring
Alabama,Morgan,1,103,2022,Good,Fall
Alabama,Morgan,1,103,2022,Good,Spring
Alabama,Morgan,1,103,2023,Good,Fall
Alabama,Morgan,1,103,2023,Good,Spring
Alabama,Morgan,1,103,2024,Good,Spring
Alabama,Russell,1,113,2014,Good,Fall
Alabama,Russell,1,113,2014,Good,Spring
Alabama,Russell,1,113,2015,Good,Fall
Alabama,Russell,1,113,2015,Good,Spring
Alabama,Russell,1,113,2016,Good,Fall
Alabama,Russell,1,113,2016,Good,Spring
Alabama,Russell,1,113,2017,Good,Fall
Alabama,Russell,1,113,2017,Good,Spring
Alabama,Russell,1,113,2018,Good,Fall
Alabama,Russell,1,113,2018,Good,Spring
Alabama,Russell,1,113,2019,Good,Fall
Alabama,Russell,1,113,2019,Good,Spring
Alabama,Russell,1,113,2020,Good,Fall
Alabama,Russell,1,113,2020,Good,Spring
Alabama,Russell,1,113,2021,Good,Fall
Alabama,Russell,1,113,2021,Good,Spring
Alabama,Russell,1,113,2022,Good,Fall
Alabama,Russell,1,113,2022,Good,Spring
Alabama,Russell,1,113,2023,Good,Fall
Alabama,Russell,1,113,2023,Good,Spring
Alabama,Russell,1,113,2024,Good,Spring
Alabama,Shelby,1,117,2014,Good,Fall
Alabama,Shelby,1,117,2014,Good,Spring
Alabama,Shelby,1,117,2015,Good,Fall
Alabama,Shelby,1,117,2015,Good,Spring
Alabama,Shelby,1,117,2016,Good,Fall
Alabama,Shelby,1,117,2016,Good,Spring
Alabama,Shelby,1,117,2017,Good,Fall
Alabama,Shelby,1,117,2017,Good,Spring
Alabama,Shelby,1,117,2018,Good,Fall
Alabama,Shelby,1,117,2018,Good,Spring
Alabama,Shelby,1,117,2019,Good,Fall
Alabama,Shelby,1,117,2019,Good,Spring
Alabama,Shelby,1,117,2020,Good,Fall
Alabama,Shelby,1,117,2020,Good,Spring
Alabama,Shelby,1,117,2021,Good,Fall
Alabama,Shelby,1,117,2021,Good,Spring
Alabama,Shelby,1,117,2022,Good,Fall
Alabama,Shelby,1,117,2022,Good,Spring
Alabama,Shelby,1,117,2023,Good,Fall
Alabama,Shelby,1,117,2023,Good,Spring
Alabama,Shelby,1,117,2024,Good,Spring
Alabama,Sumter,1,119,2014,Good,Fall
Alabama,Sumter,1,119,2014,Good,Spring
Alabama,Sumter,1,119,2015,Good,Fall
Alabama,Sumter,1,119,2015,Good,Spring
Alabama,Sumter,1,119,2016,Good,Fall
Alabama,Sumter,1,119,2016,Good,Spring
Alabama,Sumter,1,119,2017,Good,Fall
Alabama,Sumter,1,119,2017,Good,Spring
Alabama,Sumter,1,119,2018,Good,Fall
Alabama,Sumter,1,119,2018,Good,Spring
Alabama,Sumter,1,119,2019,Good,Fall
Alabama,Sumter,1,119,2019,Good,Spring
Alabama,Sumter,1,119,2020,Good,Fall
Alabama,Sumter,1,119,2020,Good,Spring
Alabama,Sumter,1,119,2021,Good,Fall
Alabama,Sumter,1,119,2021,Good,Spring
Alabama,Sumter,1,119,2022,Good,Fall
Alabama,Sumter,1,119,2022,Good,Spring
Alabama,Sumter,1,119,2023,Good,Fall
Alabama,Sumter,1,119,2023,Good,Spring
Alabama,Sumter,1,119,2024,Good,Spring
Alabama,Tuscaloosa,1,125,2014,Good,Fall
Alabama,Tuscaloosa,1,125,2014,Good,Spring
Alabama,Tuscaloosa,1,125,2015,Moderate,Fall
Alabama,Tuscaloosa,1,125,2015,Good,Spring
Alabama,Tuscaloosa,1,125,2016,Good,Fall
Alabama,Tuscaloosa,1,125,2016,Good,Spring
Alabama,Tuscaloosa,1,125,2017,Good,Fall
Alabama,Tuscaloosa,1,125,2017,Good,Spring
Alabama,Tuscaloosa,1,125,2018,Good,Fall
Alabama,Tuscaloosa,1,125,2018,Good,Spring
Alabama,Tuscaloosa,1,125,2019,Good,Fall
Alabama,Tuscaloosa,1,125,2019,Good,Spring
Alabama,Tuscaloosa,1,125,2020,Good,Fall
Alabama,Tuscaloosa,1,125,2020,Good,Spring
Alabama,Tuscaloosa,1,125,2021,Good,Fall
Alabama,Tuscaloosa,1,125,2021,Good,Spring
Alabama,Tuscaloosa,1,125,2022,Good,Fall
Alabama,Tuscaloosa,1,125,2022,Good,Spring
Alabama,Tuscaloosa,1,125,2023,Good,Fall
Alabama,Tuscaloosa,1,125,2023,Good,Spring
Alabama,Tuscaloosa,1,125,2024,Good,Spring
Alaska,Denali ,2,68,2014,Good,Fall
Alaska,Denali ,2,68,2014,Good,Spring
Alaska,Denali ,2,68,2015,Good,Fall
Alaska,Denali ,2,68,2015,Good,Spring
Alaska,Denali ,2,68,2016,Good,Fall
Alaska,Denali ,2,68,2016,Good,Spring
Alaska,Denali ,2,68,2017,Good,Fall
Alaska,Denali ,2,68,2017,Good,Spring
Alaska,Denali ,2,68,2018,Good,Fall
Alaska,Denali ,2,68,2018,Good,Spring
Alaska,Denali ,2,68,2019,Good,Fall
Alaska,Denali ,2,68,2019,Good,Spring
Alaska,Denali ,2,68,2020,Good,Fall
Alaska,Denali ,2,68,2020,Good,Spring
Alaska,Denali ,2,68,2021,Good,Fall
Alaska,Denali ,2,68,2021,Good,Spring
Alaska,Denali ,2,68,2022,Good,Fall
Alaska,Denali ,2,68,2022,Good,Spring
Alaska,Denali ,2,68,2023,Good,Fall
Alaska,Denali ,2,68,2023,Good,Spring
Alaska,Denali ,2,68,2024,Good,Spring
Alaska,Fairbanks North Star ,2,90,2014,Good,Fall
Alaska,Fairbanks North Star ,2,90,2014,Good,Spring
Alaska,Fairbanks North Star ,2,90,2015,Good,Fall
Alaska,Fairbanks North Star ,2,90,2015,Good,Spring
Alaska,Fairbanks North Star ,2,90,2016,Good,Fall
Alaska,Fairbanks North Star ,2,90,2016,Good,Spring
Alaska,Fairbanks North Star ,2,90,2017,Good,Fall
Alaska,Fairbanks North Star ,2,90,2017,Good,Spring
Alaska,Fairbanks North Star ,2,90,2018,Good,Fall
Alaska,Fairbanks North Star ,2,90,2018,Good,Spring
Alaska,Fairbanks North Star ,2,90,2019,Good,Fall
Alaska,Fairbanks North Star ,2,90,2019,Good,Spring
Alaska,Fairbanks North Star ,2,90,2020,Good,Spring
Alaska,Fairbanks North Star ,2,90,2021,Good,Fall
Alaska,Fairbanks North Star ,2,90,2021,Good,Spring
Alaska,Fairbanks North Star ,2,90,2022,Good,Fall
Alaska,Fairbanks North Star ,2,90,2022,Good,Spring
Alaska,Fairbanks North Star ,2,90,2023,Good,Fall
Alaska,Fairbanks North Star ,2,90,2023,Good,Spring
Alaska,Fairbanks North Star ,2,90,2024,Good,Spring
Alaska,Matanuska-Susitna ,2,170,2014,Good,Fall
Alaska,Matanuska-Susitna ,2,170,2014,Good,Spring
Alaska,Matanuska-Susitna ,2,170,2015,Good,Fall
Alaska,Matanuska-Susitna ,2,170,2015,Good,Spring
Alaska,Matanuska-Susitna ,2,170,2016,Good,Fall
Alaska,Matanuska-Susitna ,2,170,2016,Good,Spring
Alaska,Matanuska-Susitna ,2,170,2017,Good,Fall
Alaska,Matanuska-Susitna ,2,170,2017,Good,Spring
Alaska,Matanuska-Susitna ,2,170,2018,Good,Fall
Alaska,Matanuska-Susitna ,2,170,2018,Good,Spring
Arizona,Cochise,4,3,2014,Good,Fall
Arizona,Cochise,4,3,2014,Moderate,Spring
Arizona,Cochise,4,3,2015,Good,Fall
Arizona,Cochise,4,3,2015,Moderate,Spring
Arizona,Cochise,4,3,2016,Good,Fall
Arizona,Cochise,4,3,2016,Good,Spring
Arizona,Cochise,4,3,2017,Good,Fall
Arizona,Cochise,4,3,2017,Moderate,Spring
Arizona,Cochise,4,3,2018,Good,Fall
Arizona,Cochise,4,3,2018,Good,Spring
Arizona,Cochise,4,3,2019,Good,Fall
Arizona,Cochise,4,3,2019,Moderate,Spring
Arizona,Cochise,4,3,2020,Good,Fall
Arizona,Cochise,4,3,2020,Good,Spring
Arizona,Cochise,4,3,2021,Good,Fall
Arizona,Cochise,4,3,2021,Good,Spring
Arizona,Cochise,4,3,2022,Good,Fall
Arizona,Cochise,4,3,2022,Good,Spring
Arizona,Cochise,4,3,2023,Good,Fall
Arizona,Cochise,4,3,2023,Good,Spring
Arizona,Cochise,4,3,2024,Moderate,Spring
Arizona,Coconino,4,5,2014,Good,Fall
Arizona,Coconino,4,5,2014,Moderate,Spring
Arizona,Coconino,4,5,2015,Good,Fall
Arizona,Coconino,4,5,2015,Moderate,Spring
Arizona,Coconino,4,5,2016,Good,Fall
Arizona,Coconino,4,5,2016,Good,Spring
Arizona,Coconino,4,5,2017,Good,Fall
Arizona,Coconino,4,5,2017,Moderate,Spring
Arizona,Coconino,4,5,2018,Good,Fall
Arizona,Coconino,4,5,2018,Moderate,Spring
Arizona,Coconino,4,5,2019,Good,Fall
Arizona,Coconino,4,5,2019,Good,Spring
Arizona,Coconino,4,5,2020,Good,Fall
Arizona,Coconino,4,5,2020,Good,Spring
Arizona,Coconino,4,5,2021,Good,Fall
Arizona,Coconino,4,5,2021,Good,Spring
Arizona,Coconino,4,5,2022,Good,Fall
Arizona,Coconino,4,5,2022,Good,Spring
Arizona,Coconino,4,5,2023,Good,Fall
Arizona,Coconino,4,5,2023,Moderate,Spring
Arizona,Coconino,4,5,2024,Good,Spring
Arizona,Gila,4,7,2014,Good,Fall
Arizona,Gila,4,7,2014,Moderate,Spring
Arizona,Gila,4,7,2015,Good,Fall
Arizona,Gila,4,7,2015,Moderate,Spring
Arizona,Gila,4,7,2016,Good,Fall
Arizona,Gila,4,7,2016,Good,Spring
Arizona,Gila,4,7,2017,Good,Fall
Arizona,Gila,4,7,2017,Moderate,Spring
Arizona,Gila,4,7,2018,Good,Fall
Arizona,Gila,4,7,2018,Moderate,Spring
Arizona,Gila,4,7,2019,Good,Fall
Arizona,Gila,4,7,2019,Moderate,Spring
Arizona,Gila,4,7,2020,Good,Fall
Arizona,Gila,4,7,2020,Good,Spring
Arizona,Gila,4,7,2021,Good,Fall
Arizona,Gila,4,7,2021,Moderate,Spring
Arizona,Gila,4,7,2022,Good,Fall
Arizona,Gila,4,7,2022,Good,Spring
Arizona,Gila,4,7,2023,Good,Fall
Arizona,Gila,4,7,2023,Good,Spring
Arizona,Gila,4,7,2024,Moderate,Spring
Arizona,La Paz,4,12,2014,Good,Fall
Arizona,La Paz,4,12,2014,Moderate,Spring
Arizona,La Paz,4,12,2015,Good,Fall
Arizona,La Paz,4,12,2015,Moderate,Spring
Arizona,La Paz,4,12,2016,Good,Fall
Arizona,La Paz,4,12,2016,Moderate,Spring
Arizona,La Paz,4,12,2017,Good,Fall
Arizona,La Paz,4,12,2017,Good,Spring
Arizona,La Paz,4,12,2018,Good,Fall
Arizona,La Paz,4,12,2018,Moderate,Spring
Arizona,La Paz,4,12,2019,Good,Fall
Arizona,La Paz,4,12,2019,Good,Spring
Arizona,La Paz,4,12,2020,Good,Fall
Arizona,La Paz,4,12,2020,Good,Spring
Arizona,La Paz,4,12,2021,Good,Fall
Arizona,La Paz,4,12,2021,Moderate,Spring
Arizona,La Paz,4,12,2022,Good,Fall
Arizona,La Paz,4,12,2022,Good,Spring
Arizona,La Paz,4,12,2023,Good,Fall
Arizona,La Paz,4,12,2023,Moderate,Spring
Arizona,La Paz,4,12,2024,Moderate,Spring
Arizona,Maricopa,4,13,2014,Moderate,Fall
Arizona,Maricopa,4,13,2014,Moderate,Spring
Arizona,Maricopa,4,13,2015,Moderate,Fall
Arizona,Maricopa,4,13,2015,Moderate,Spring
Arizona,Maricopa,4,13,2016,Moderate,Fall
Arizona,Maricopa,4,13,2016,Moderate,Spring
Arizona,Maricopa,4,13,2017,Moderate,Fall
Arizona,Maricopa,4,13,2017,Moderate,Spring
Arizona,Maricopa,4,13,2018,Good,Fall
Arizona,Maricopa,4,13,2018,Moderate,Spring
Arizona,Maricopa,4,13,2019,Moderate,Fall
Arizona,Maricopa,4,13,2019,Moderate,Spring
Arizona,Maricopa,4,13,2020,Moderate,Fall
Arizona,Maricopa,4,13,2020,Very Unhealthy,Spring
Arizona,Maricopa,4,13,2021,Very Unhealthy,Fall
Arizona,Maricopa,4,13,2021,Very Unhealthy,Spring
Arizona,Maricopa,4,13,2022,Moderate,Fall
Arizona,Maricopa,4,13,2022,Moderate,Spring
Arizona,Maricopa,4,13,2023,Moderate,Fall
Arizona,Maricopa,4,13,2023,Moderate,Spring
Arizona,Maricopa,4,13,2024,Moderate,Spring
Arizona,Navajo,4,17,2014,Good,Fall
Arizona,Navajo,4,17,2014,Moderate,Spring
Arizona,Navajo,4,17,2015,Good,Fall
Arizona,Navajo,4,17,2015,Good,Spring
Arizona,Navajo,4,17,2016,Good,Fall
Arizona,Navajo,4,17,2016,Good,Spring
Arizona,Navajo,4,17,2017,Good,Fall
Arizona,Navajo,4,17,2017,Good,Spring
Arizona,Navajo,4,17,2018,Good,Fall
Arizona,Navajo,4,17,2018,Good,Spring
Arizona,Navajo,4,17,2019,Good,Fall
Arizona,Navajo,4,17,2019,Good,Spring
Arizona,Navajo,4,17,2020,Good,Fall
Arizona,Navajo,4,17,2020,Good,Spring
Arizona,Navajo,4,17,2021,Good,Fall
Arizona,Navajo,4,17,2021,Good,Spring
Arizona,Navajo,4,17,2022,Good,Fall
Arizona,Navajo,4,17,2022,Good,Spring
Arizona,Navajo,4,17,2023,Good,Fall
Arizona,Navajo,4,17,2023,Good,Spring
Arizona,Pima,4,19,2014,Good,Fall
Arizona,Pima,4,19,2014,Moderate,Spring
Arizona,Pima,4,19,2015,Good,Fall
Arizona,Pima,4,19,2015,Moderate,Spring
Arizona,Pima,4,19,2016,Good,Fall
Arizona,Pima,4,19,2016,Moderate,Spring
Arizona,Pima,4,19,2017,Good,Fall
Arizona,Pima,4,19,2017,Moderate,Spring
Arizona,Pima,4,19,2018,Good,Fall
Arizona,Pima,4,19,2018,Moderate,Spring
Arizona,Pima,4,19,2019,Good,Fall
Arizona,Pima,4,19,2019,Moderate,Spring
Arizona,Pima,4,19,2020,Moderate,Fall
Arizona,Pima,4,19,2020,Good,Spring
Arizona,Pima,4,19,2021,Good,Fall
Arizona,Pima,4,19,2021,Moderate,Spring
Arizona,Pima,4,19,2022,Good,Fall
Arizona,Pima,4,19,2022,Moderate,Spring
Arizona,Pima,4,19,2023,Good,Fall
Arizona,Pima,4,19,2023,Moderate,Spring
Arizona,Pima,4,19,2024,Moderate,Spring
Arizona,Pinal,4,21,2014,Moderate,Fall
Arizona,Pinal,4,21,2014,Moderate,Spring
Arizona,Pinal,4,21,2015,Good,Fall
Arizona,Pinal,4,21,2015,Moderate,Spring
Arizona,Pinal,4,21,2016,Good,Fall
Arizona,Pinal,4,21,2016,Moderate,Spring
Arizona,Pinal,4,21,2017,Moderate,Fall
Arizona,Pinal,4,21,2017,Moderate,Spring
Arizona,Pinal,4,21,2018,Good,Fall
Arizona,Pinal,4,21,2018,Moderate,Spring
Arizona,Pinal,4,21,2019,Good,Fall
Arizona,Pinal,4,21,2019,Moderate,Spring
Arizona,Pinal,4,21,2020,Moderate,Fall
Arizona,Pinal,4,21,2020,Good,Spring
Arizona,Pinal,4,21,2021,Moderate,Fall
Arizona,Pinal,4,21,2021,Moderate,Spring
Arizona,Pinal,4,21,2022,Good,Fall
Arizona,Pinal,4,21,2022,Moderate,Spring
Arizona,Pinal,4,21,2023,Good,Fall
Arizona,Pinal,4,21,2023,Moderate,Spring
Arizona,Pinal,4,21,2024,Moderate,Spring
Arizona,Yavapai,4,25,2014,Good,Fall
Arizona,Yavapai,4,25,2014,Moderate,Spring
Arizona,Yavapai,4,25,2015,Good,Fall
Arizona,Yavapai,4,25,2015,Moderate,Spring
Arizona,Yavapai,4,25,2016,Good,Fall
Arizona,Yavapai,4,25,2016,Good,Spring
Arizona,Yavapai,4,25,2017,Good,Fall
Arizona,Yavapai,4,25,2017,Moderate,Spring
Arizona,Yavapai,4,25,2018,Good,Fall
Arizona,Yavapai,4,25,2018,Good,Spring
Arizona,Yavapai,4,25,2019,Good,Fall
Arizona,Yavapai,4,25,2019,Good,Spring
Arizona,Yavapai,4,25,2020,Good,Fall
Arizona,Yavapai,4,25,2020,Good,Spring
Arizona,Yavapai,4,25,2021,Good,Fall
Arizona,Yavapai,4,25,2021,Good,Spring
Arizona,Yavapai,4,25,2022,Good,Fall
Arizona,Yavapai,4,25,2022,Good,Spring
Arizona,Yavapai,4,25,2023,Good,Fall
Arizona,Yavapai,4,25,2023,Good,Spring
Arizona,Yavapai,4,25,2024,Moderate,Spring
Arizona,Yuma,4,27,2014,Good,Fall
Arizona,Yuma,4,27,2014,Moderate,Spring
Arizona,Yuma,4,27,2015,Good,Fall
Arizona,Yuma,4,27,2015,Moderate,Spring
Arizona,Yuma,4,27,2016,Good,Fall
Arizona,Yuma,4,27,2016,Moderate,Spring
Arizona,Yuma,4,27,2017,Good,Fall
Arizona,Yuma,4,27,2017,Moderate,Spring
Arizona,Yuma,4,27,2018,Good,Fall
Arizona,Yuma,4,27,2018,Moderate,Spring
Arizona,Yuma,4,27,2019,Good,Fall
Arizona,Yuma,4,27,2019,Good,Spring
Arizona,Yuma,4,27,2020,Good,Fall
Arizona,Yuma,4,27,2020,Good,Spring
Arizona,Yuma,4,27,2021,Good,Fall
Arizona,Yuma,4,27,2021,Moderate,Spring
Arizona,Yuma,4,27,2022,Good,Fall
Arizona,Yuma,4,27,2022,Good,Spring
Arizona,Yuma,4,27,2023,Good,Fall
Arizona,Yuma,4,27,2023,Good,Spring
Arizona,Yuma,4,27,2024,Good,Spring
Arkansas,Clark,5,19,2014,Good,Fall
Arkansas,Clark,5,19,2014,Good,Spring
Arkansas,Clark,5,19,2015,Good,Fall
Arkansas,Clark,5,19,2015,Good,Spring
Arkansas,Clark,5,19,2016,Good,Fall
Arkansas,Clark,5,19,2016,Good,Spring
